Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
0.697265625,11,10,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.69921875,11,-49,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.701171875,11,-92,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.703125,11,-91,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.705078125,11,-35,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.70703125,11,38,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.708984375,11,84,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.7109375,11,86,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.712890625,11,68,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.71484375,11,65,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.716796875,11,89,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.71875,11,124,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.720703125,11,123,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.72265625,11,72,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.724609375,11,27,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.7265625,11,20,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.728515625,11,19,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.73046875,11,22,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.732421875,11,36,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.734375,11,52,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.736328125,11,49,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.73828125,11,21,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.740234375,11,10,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.7421875,11,13,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.744140625,11,21,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.74609375,11,56,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.748046875,11,106,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.75,12,128,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.751953125,12,128,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.75390625,12,118,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.755859375,12,86,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.7578125,12,65,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.759765625,12,71,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.76171875,12,90,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.763671875,12,106,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.765625,12,100,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.767578125,12,85,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.76953125,12,81,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.771484375,12,81,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.7734375,12,71,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.775390625,12,57,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.77734375,12,54,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.779296875,12,48,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.78125,12,42,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.783203125,12,48,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.78515625,12,52,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.787109375,12,54,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.7890625,12,45,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.791015625,12,48,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.79296875,12,56,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.794921875,12,60,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.796875,12,59,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.798828125,12,56,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.80078125,12,51,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.802734375,12,49,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8046875,12,57,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.806640625,12,70,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.80859375,12,59,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.810546875,12,34,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8125,13,6,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.814453125,13,-4,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.81640625,13,2,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.818359375,13,8,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8203125,13,10,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.822265625,13,26,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.82421875,13,23,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.826171875,13,11,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.828125,13,9,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.830078125,13,18,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.83203125,13,20,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.833984375,13,6,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8359375,13,7,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.837890625,13,37,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.83984375,13,67,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.841796875,13,67,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.84375,13,42,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.845703125,13,43,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.84765625,13,73,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.849609375,13,107,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8515625,13,120,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.853515625,13,99,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.85546875,13,71,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.857421875,13,64,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.859375,13,69,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.861328125,13,71,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.86328125,13,60,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.865234375,13,50,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8671875,13,40,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.869140625,13,37,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.87109375,13,43,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.873046875,13,64,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.875,14,87,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.876953125,14,96,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.87890625,14,75,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.880859375,14,53,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8828125,14,56,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.884765625,14,70,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.88671875,14,67,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.888671875,14,74,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.890625,14,118,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.892578125,14,161,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.89453125,14,163,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.896484375,14,117,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.8984375,14,66,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.900390625,14,19,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.90234375,14,-25,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.904296875,14,-60,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.90625,14,-69,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.908203125,14,-9,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.91015625,14,90,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.912109375,14,153,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9140625,14,162,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.916015625,14,144,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.91796875,14,131,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.919921875,14,139,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.921875,14,156,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.923828125,14,154,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.92578125,14,138,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.927734375,14,137,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9296875,14,132,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.931640625,14,123,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.93359375,14,136,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.935546875,14,180,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9375,15,232,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.939453125,15,247,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.94140625,15,209,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.943359375,15,164,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9453125,15,146,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.947265625,15,155,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.94921875,15,180,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.951171875,15,203,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.953125,15,228,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.955078125,15,230,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.95703125,15,209,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.958984375,15,182,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9609375,15,166,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.962890625,15,172,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.96484375,15,182,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.966796875,15,160,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.96875,15,132,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.970703125,15,116,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.97265625,15,106,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.974609375,15,114,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9765625,15,135,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.978515625,15,150,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.98046875,15,167,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.982421875,15,187,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.984375,15,183,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.986328125,15,168,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.98828125,15,157,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.990234375,15,144,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.9921875,15,137,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.994140625,15,148,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.99609375,15,155,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
0.998046875,15,154,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1,16,149,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.001953125,16,136,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.00390625,16,116,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.005859375,16,90,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0078125,16,54,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.009765625,16,22,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.01171875,16,21,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.013671875,16,48,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.015625,16,85,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.017578125,16,108,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.01953125,16,100,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.021484375,16,92,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0234375,16,99,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.025390625,16,90,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.02734375,16,68,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.029296875,16,60,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.03125,16,81,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.033203125,16,89,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.03515625,16,71,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.037109375,16,39,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0390625,16,22,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.041015625,16,28,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.04296875,16,41,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.044921875,16,12,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.046875,16,-12,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.048828125,16,-9,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.05078125,16,13,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.052734375,16,25,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0546875,16,20,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.056640625,16,12,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.05859375,16,19,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.060546875,16,17,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0625,17,4,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.064453125,17,11,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.06640625,17,27,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.068359375,17,33,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0703125,17,28,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.072265625,17,22,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.07421875,17,12,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.076171875,17,1,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.078125,17,-19,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.080078125,17,-44,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.08203125,17,-60,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.083984375,17,-43,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.0859375,17,-26,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.087890625,17,-41,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.08984375,17,-53,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.091796875,17,-39,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.09375,17,-14,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.095703125,17,-17,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.09765625,17,-38,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.099609375,17,-60,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.1015625,17,-65,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.103515625,17,-54,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.10546875,17,-44,43,37,1222787,287260,5344,25322,17791,26834,27735,15498
1.107421875,17,-24,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.109375,17,-4,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.111328125,17,-8,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.11328125,17,-28,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.115234375,17,-38,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1171875,17,-22,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.119140625,17,-4,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.12109375,17,9,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.123046875,17,36,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.125,18,68,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.126953125,18,66,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.12890625,18,71,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.130859375,18,60,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1328125,18,42,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.134765625,18,49,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.13671875,18,58,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.138671875,18,52,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.140625,18,57,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.142578125,18,89,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.14453125,18,113,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.146484375,18,124,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1484375,18,122,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.150390625,18,130,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.15234375,18,138,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.154296875,18,130,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.15625,18,101,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.158203125,18,80,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.16015625,18,74,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.162109375,18,81,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1640625,18,84,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.166015625,18,102,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.16796875,18,131,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.169921875,18,150,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.171875,18,155,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.173828125,18,163,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.17578125,18,170,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.177734375,18,194,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1796875,18,224,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.181640625,18,243,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.18359375,18,235,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.185546875,18,216,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1875,19,202,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.189453125,19,187,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.19140625,19,173,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.193359375,19,166,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.1953125,19,171,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.197265625,19,181,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.19921875,19,180,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.201171875,19,164,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
